一生けん命,1314,1314,3989,名詞,副詞可能,*,*,*,*,一生けん命,イッショウケンメイ,イッショーケンメイ
真昼,1314,1314,5221,名詞,副詞可能,*,*,*,*,真昼,マヒル,マヒル
位,1314,1314,5941,名詞,副詞可能,*,*,*,*,位,クライ,クライ
今日日,1314,1314,5221,名詞,副詞可能,*,*,*,*,今日日,キョウビ,キョービ
いつか,1314,1314,5896,名詞,副詞可能,*,*,*,*,いつか,イツカ,イツカ
近頃,1314,1314,5337,名詞,副詞可能,*,*,*,*,近頃,チカゴロ,チカゴロ
行く先,1314,1314,5561,名詞,副詞可能,*,*,*,*,行く先,ユクサキ,ユクサキ
３月,1314,1314,2728,名詞,副詞可能,*,*,*,*,３月,サンガツ,サンガツ
再来年,1314,1314,5101,名詞,副詞可能,*,*,*,*,再来年,サライネン,サライネン
すべて,1314,1314,4851,名詞,副詞可能,*,*,*,*,すべて,スベテ,スベテ
等々,1314,1314,5125,名詞,副詞可能,*,*,*,*,等々,トウトウ,トートー
前回,1314,1314,6647,名詞,副詞可能,*,*,*,*,前回,ゼンカイ,ゼンカイ
全部,1314,1314,5173,名詞,副詞可能,*,*,*,*,全部,ゼンブ,ゼンブ
此の内,1314,1314,5222,名詞,副詞可能,*,*,*,*,此の内,コノウチ,コノウチ
平日,1314,1314,3420,名詞,副詞可能,*,*,*,*,平日,ヘイジツ,ヘイジツ
現代,1314,1314,7964,名詞,副詞可能,*,*,*,*,現代,ゲンダイ,ゲンダイ
深夜,1314,1314,4246,名詞,副詞可能,*,*,*,*,深夜,シンヤ,シンヤ
おとつい,1314,1314,6348,名詞,副詞可能,*,*,*,*,おとつい,オトツイ,オトツイ
じき,1314,1314,5569,名詞,副詞可能,*,*,*,*,じき,ジキ,ジキ
砌,1314,1314,5221,名詞,副詞可能,*,*,*,*,砌,ミギリ,ミギリ
時間,1314,1314,1342,名詞,副詞可能,*,*,*,*,時間,ジカン,ジカン
限り,1314,1314,6391,名詞,副詞可能,*,*,*,*,限り,カギリ,カギリ
家中,1314,1314,4907,名詞,副詞可能,*,*,*,*,家中,イエジュウ,イエジュー
このごろ,1314,1314,3320,名詞,副詞可能,*,*,*,*,このごろ,コノゴロ,コノゴロ
道中,1314,1314,5212,名詞,副詞可能,*,*,*,*,道中,ドウチュウ,ドーチュー
上,1314,1314,8877,名詞,副詞可能,*,*,*,*,上,ウエ,ウエ
所所,1314,1314,5373,名詞,副詞可能,*,*,*,*,所所,トコロドコロ,トコロドコロ
没後,1314,1314,5527,名詞,副詞可能,*,*,*,*,没後,ボツゴ,ボツゴ
全員,1314,1314,6982,名詞,副詞可能,*,*,*,*,全員,ゼンイン,ゼンイン
ひとつ,1314,1314,4501,名詞,副詞可能,*,*,*,*,ひとつ,ヒトツ,ヒトツ
以来,1314,1314,771,名詞,副詞可能,*,*,*,*,以来,イライ,イライ
毎秋,1314,1314,5204,名詞,副詞可能,*,*,*,*,毎秋,マイシュウ,マイシュー
終夜,1314,1314,5221,名詞,副詞可能,*,*,*,*,終夜,シュウヤ,シューヤ
８月,1314,1314,2807,名詞,副詞可能,*,*,*,*,８月,ハチガツ,ハチガツ
いっぺん,1314,1314,6672,名詞,副詞可能,*,*,*,*,いっぺん,イッペン,イッペン
神無月,1314,1314,5221,名詞,副詞可能,*,*,*,*,神無月,カミナヅキ,カミナズキ
たくさん,1314,1314,1756,名詞,副詞可能,*,*,*,*,たくさん,タクサン,タクサン
死後,1314,1314,5886,名詞,副詞可能,*,*,*,*,死後,シゴ,シゴ
以降,1314,1314,4320,名詞,副詞可能,*,*,*,*,以降,イコウ,イコー
来春,1314,1314,2457,名詞,副詞可能,*,*,*,*,来春,ライシュン,ライシュン
来春,1314,1314,7376,名詞,副詞可能,*,*,*,*,来春,ライハル,ライハル
真夜中,1314,1314,5202,名詞,副詞可能,*,*,*,*,真夜中,マヨナカ,マヨナカ
晩秋,1314,1314,5636,名詞,副詞可能,*,*,*,*,晩秋,バンシュウ,バンシュー
明け方,1314,1314,5122,名詞,副詞可能,*,*,*,*,明け方,アケガタ,アケガタ
じっちゅうはっく,1314,1314,6348,名詞,副詞可能,*,*,*,*,じっちゅうはっく,ジッチュウハック,ジッチュウハック
あまり,1314,1314,6945,名詞,副詞可能,*,*,*,*,あまり,アマリ,アマリ
暮方,1314,1314,5221,名詞,副詞可能,*,*,*,*,暮方,クレガタ,クレガタ
毎朝,1314,1314,5065,名詞,副詞可能,*,*,*,*,毎朝,マイアサ,マイアサ
昔時,1314,1314,5221,名詞,副詞可能,*,*,*,*,昔時,セキジ,セキジ
明日,1314,1314,3114,名詞,副詞可能,*,*,*,*,明日,アシタ,アシタ
明日,1314,1314,6891,名詞,副詞可能,*,*,*,*,明日,アス,アス
この頃,1314,1314,5916,名詞,副詞可能,*,*,*,*,この頃,コノゴロ,コノゴロ
従来,1314,1314,5221,名詞,副詞可能,*,*,*,*,従来,ジュウライ,ジューライ
明方,1314,1314,5207,名詞,副詞可能,*,*,*,*,明方,アケガタ,アケガタ
時折,1314,1314,3199,名詞,副詞可能,*,*,*,*,時折,トキオリ,トキオリ
挙句,1314,1314,5221,名詞,副詞可能,*,*,*,*,挙句,アゲク,アゲク
一昨年,1314,1314,1375,名詞,副詞可能,*,*,*,*,一昨年,イッサクネン,イッサクネン
一昨年,1314,1314,6541,名詞,副詞可能,*,*,*,*,一昨年,オトトシ,オトトシ
明けがた,1314,1314,5207,名詞,副詞可能,*,*,*,*,明けがた,アケガタ,アケガタ
その間,1314,1314,6589,名詞,副詞可能,*,*,*,*,その間,ソノカン,ソノカン
来月,1314,1314,5123,名詞,副詞可能,*,*,*,*,来月,ライゲツ,ライゲツ
近く,1314,1314,2940,名詞,副詞可能,*,*,*,*,近く,チカク,チカク
過日,1314,1314,5221,名詞,副詞可能,*,*,*,*,過日,カジツ,カジツ
明明後日,1314,1314,5221,名詞,副詞可能,*,*,*,*,明明後日,シアサッテ,シアサッテ
半分,1314,1314,3314,名詞,副詞可能,*,*,*,*,半分,ハンブン,ハンブン
今春,1314,1314,5042,名詞,副詞可能,*,*,*,*,今春,コンシュン,コンシュン
今どき,1314,1314,5213,名詞,副詞可能,*,*,*,*,今どき,イマドキ,イマドキ
夜さり,1314,1314,5221,名詞,副詞可能,*,*,*,*,夜さり,ヨサリ,ヨサリ
土曜,1314,1314,3988,名詞,副詞可能,*,*,*,*,土曜,ドヨウ,ドヨー
春先,1314,1314,5091,名詞,副詞可能,*,*,*,*,春先,ハルサキ,ハルサキ
払暁,1314,1314,5221,名詞,副詞可能,*,*,*,*,払暁,フツギョウ,フツギョー
別れぎわ,1314,1314,5212,名詞,副詞可能,*,*,*,*,別れぎわ,ワカレギワ,ワカレギワ
旧臘,1314,1314,5221,名詞,副詞可能,*,*,*,*,旧臘,キュウロウ,キューロー
目今,1314,1314,5221,名詞,副詞可能,*,*,*,*,目今,モッコン,モッコン
場合,1314,1314,5150,名詞,副詞可能,*,*,*,*,場合,バアイ,バアイ
昔,1314,1314,4037,名詞,副詞可能,*,*,*,*,昔,ムカシ,ムカシ
生来,1314,1314,5332,名詞,副詞可能,*,*,*,*,生来,セイライ,セイライ
朝暮,1314,1314,5198,名詞,副詞可能,*,*,*,*,朝暮,チョウボ,チョーボ
本日,1314,1314,4786,名詞,副詞可能,*,*,*,*,本日,ホンジツ,ホンジツ
夜前,1314,1314,5221,名詞,副詞可能,*,*,*,*,夜前,ヤゼン,ヤゼン
一生,1314,1314,3611,名詞,副詞可能,*,*,*,*,一生,イッショウ,イッショー
みずから,1314,1314,6348,名詞,副詞可能,*,*,*,*,みずから,ミズカラ,ミズカラ
元朝,1314,1314,5221,名詞,副詞可能,*,*,*,*,元朝,ガンチョウ,ガンチョー
以後,1314,1314,5932,名詞,副詞可能,*,*,*,*,以後,イゴ,イゴ
昨晩,1314,1314,5316,名詞,副詞可能,*,*,*,*,昨晩,サクバン,サクバン
小半時,1314,1314,5221,名詞,副詞可能,*,*,*,*,小半時,コハントキ,コハントキ
先だって,1314,1314,4141,名詞,副詞可能,*,*,*,*,先だって,センダッテ,センダッテ
両度,1314,1314,5355,名詞,副詞可能,*,*,*,*,両度,リョウド,リョード
産後,1314,1314,5457,名詞,副詞可能,*,*,*,*,産後,サンゴ,サンゴ
今回,1314,1314,2815,名詞,副詞可能,*,*,*,*,今回,コンカイ,コンカイ
時下,1314,1314,5524,名詞,副詞可能,*,*,*,*,時下,ジカ,ジカ
せい,1314,1314,7789,名詞,副詞可能,*,*,*,*,せい,セイ,セイ
昨秋,1314,1314,5345,名詞,副詞可能,*,*,*,*,昨秋,サクシュウ,サクシュー
開口一番,1314,1314,6339,名詞,副詞可能,*,*,*,*,開口一番,カイコウイチバン,カイコーイチバン
この節,1314,1314,6348,名詞,副詞可能,*,*,*,*,この節,コノセツ,コノセツ
大方,1314,1314,5432,名詞,副詞可能,*,*,*,*,大方,オオカタ,オーカタ
来週,1314,1314,5066,名詞,副詞可能,*,*,*,*,来週,ライシュウ,ライシュー
早朝,1314,1314,4683,名詞,副詞可能,*,*,*,*,早朝,ソウチョウ,ソーチョー
一目,1314,1314,5189,名詞,副詞可能,*,*,*,*,一目,ヒトメ,ヒトメ
此の度,1314,1314,5257,名詞,副詞可能,*,*,*,*,此の度,コノタビ,コノタビ
うち,1314,1314,8571,名詞,副詞可能,*,*,*,*,うち,ウチ,ウチ
一丁,1314,1314,4921,名詞,副詞可能,*,*,*,*,一丁,イッチョウ,イッチョー
満目,1314,1314,5221,名詞,副詞可能,*,*,*,*,満目,マンモク,マンモク
平生,1314,1314,5221,名詞,副詞可能,*,*,*,*,平生,ヘイゼイ,ヘイゼイ
そもそも,1314,1314,6095,名詞,副詞可能,*,*,*,*,そもそも,ソモソモ,ソモソモ
単身,1314,1314,6456,名詞,副詞可能,*,*,*,*,単身,タンシン,タンシン
先頃,1314,1314,5103,名詞,副詞可能,*,*,*,*,先頃,サキゴロ,サキゴロ
午後,1314,1314,3533,名詞,副詞可能,*,*,*,*,午後,ゴゴ,ゴゴ
夜半,1314,1314,5209,名詞,副詞可能,*,*,*,*,夜半,ヤハン,ヤハン
堅ろう,1314,1314,5221,名詞,副詞可能,*,*,*,*,堅ろう,ケンロウ,ケンロー
今季,1314,1314,5085,名詞,副詞可能,*,*,*,*,今季,コンキ,コンキ
昨夏,1314,1314,3497,名詞,副詞可能,*,*,*,*,昨夏,サクナツ,サクナツ
昨夏,1314,1314,6499,名詞,副詞可能,*,*,*,*,昨夏,サッカ,サッカ
土曜日,1314,1314,6504,名詞,副詞可能,*,*,*,*,土曜日,ドヨウビ,ドヨービ
一躍,1314,1314,4809,名詞,副詞可能,*,*,*,*,一躍,イチヤク,イチヤク
来年,1314,1314,2483,名詞,副詞可能,*,*,*,*,来年,ライネン,ライネン
当分,1314,1314,3280,名詞,副詞可能,*,*,*,*,当分,トウブン,トーブン
九月,1314,1314,2699,名詞,副詞可能,*,*,*,*,九月,クガツ,クガツ
満面,1314,1314,5483,名詞,副詞可能,*,*,*,*,満面,マンメン,マンメン
一昨々日,1314,1314,4046,名詞,副詞可能,*,*,*,*,一昨々日,サキオトトイ,サキオトトイ
屡次,1314,1314,5221,名詞,副詞可能,*,*,*,*,屡次,ルジ,ルジ
全体,1314,1314,4060,名詞,副詞可能,*,*,*,*,全体,ゼンタイ,ゼンタイ
むかし,1314,1314,6011,名詞,副詞可能,*,*,*,*,むかし,ムカシ,ムカシ
晩冬,1314,1314,5221,名詞,副詞可能,*,*,*,*,晩冬,バントウ,バントー
暮れ,1314,1314,2580,名詞,副詞可能,*,*,*,*,暮れ,クレ,クレ
一律,1314,1314,3005,名詞,副詞可能,*,*,*,*,一律,イチリツ,イチリツ
所々,1314,1314,5058,名詞,副詞可能,*,*,*,*,所々,トコロドコロ,トコロドコロ
月,1314,1314,11949,名詞,副詞可能,*,*,*,*,月,ガツ,ガツ
一方,1314,1314,2306,名詞,副詞可能,*,*,*,*,一方,イッポウ,イッポー
真っ盛り,1314,1314,4530,名詞,副詞可能,*,*,*,*,真っ盛り,マッサカリ,マッサカリ
向後,1314,1314,5229,名詞,副詞可能,*,*,*,*,向後,コウゴ,コーゴ
４月,1314,1314,2973,名詞,副詞可能,*,*,*,*,４月,シガツ,シガツ
くせ,1314,1314,7198,名詞,副詞可能,*,*,*,*,くせ,クセ,クセ
去歳,1314,1314,5221,名詞,副詞可能,*,*,*,*,去歳,キョサイ,キョサイ
時期,1314,1314,2405,名詞,副詞可能,*,*,*,*,時期,ジキ,ジキ
きょう,1314,1314,4354,名詞,副詞可能,*,*,*,*,きょう,キョウ,キョー
のちのち,1314,1314,6348,名詞,副詞可能,*,*,*,*,のちのち,ノチノチ,ノチノチ
結果,1314,1314,644,名詞,副詞可能,*,*,*,*,結果,ケッカ,ケッカ
大数,1314,1314,5242,名詞,副詞可能,*,*,*,*,大数,タイスウ,タイスー
行先,1314,1314,5282,名詞,副詞可能,*,*,*,*,行先,ユクサキ,ユクサキ
夜,1314,1314,5244,名詞,副詞可能,*,*,*,*,夜,ヨル,ヨル
夜,1314,1314,9463,名詞,副詞可能,*,*,*,*,夜,ヨ,ヨ
短時間,1314,1314,4949,名詞,副詞可能,*,*,*,*,短時間,タンジカン,タンジカン
中頃,1314,1314,5259,名詞,副詞可能,*,*,*,*,中頃,ナカゴロ,ナカゴロ
末葉,1314,1314,5221,名詞,副詞可能,*,*,*,*,末葉,マツヨウ,マツヨー
当世,1314,1314,5222,名詞,副詞可能,*,*,*,*,当世,トウセイ,トーセイ
もと,1314,1314,9179,名詞,副詞可能,*,*,*,*,もと,モト,モト
暇暇,1314,1314,5221,名詞,副詞可能,*,*,*,*,暇暇,ヒマヒマ,ヒマヒマ
明六つ,1314,1314,5221,名詞,副詞可能,*,*,*,*,明六つ,アケムツ,アケムツ
直後,1314,1314,3674,名詞,副詞可能,*,*,*,*,直後,チョクゴ,チョクゴ
再来月,1314,1314,5221,名詞,副詞可能,*,*,*,*,再来月,サライゲツ,サライゲツ
晩春,1314,1314,5221,名詞,副詞可能,*,*,*,*,晩春,バンシュン,バンシュン
中盤,1314,1314,4905,名詞,副詞可能,*,*,*,*,中盤,チュウバン,チューバン
各々,1314,1314,5374,名詞,副詞可能,*,*,*,*,各々,オノオノ,オノオノ
なかば,1314,1314,6626,名詞,副詞可能,*,*,*,*,なかば,ナカバ,ナカバ
翌年,1314,1314,2957,名詞,副詞可能,*,*,*,*,翌年,ヨクネン,ヨクネン
翌年,1314,1314,7326,名詞,副詞可能,*,*,*,*,翌年,ヨクトシ,ヨクトシ
時,1314,1314,9674,名詞,副詞可能,*,*,*,*,時,トキ,トキ
朝まだき,1314,1314,5221,名詞,副詞可能,*,*,*,*,朝まだき,アサマダキ,アサマダキ
少々,1314,1314,8304,名詞,副詞可能,*,*,*,*,少々,ショウショウ,ショーショー
長期,1314,1314,6914,名詞,副詞可能,*,*,*,*,長期,チョウキ,チョーキ
九分九厘,1314,1314,4046,名詞,副詞可能,*,*,*,*,九分九厘,クブクリン,クブクリン
他,1314,1314,8014,名詞,副詞可能,*,*,*,*,他,ホカ,ホカ
ぜんぶ,1314,1314,6371,名詞,副詞可能,*,*,*,*,ぜんぶ,ゼンブ,ゼンブ
足早,1314,1314,5221,名詞,副詞可能,*,*,*,*,足早,アシバヤ,アシバヤ
一回り,1314,1314,5117,名詞,副詞可能,*,*,*,*,一回り,ヒトマワリ,ヒトマワリ
客月,1314,1314,5221,名詞,副詞可能,*,*,*,*,客月,カクゲツ,カクゲツ
津々浦々,1314,1314,5221,名詞,副詞可能,*,*,*,*,津々浦々,ツツウラウラ,ツツウラウラ
一刻,1314,1314,4435,名詞,副詞可能,*,*,*,*,一刻,イッコク,イッコク
いっさい,1314,1314,6251,名詞,副詞可能,*,*,*,*,いっさい,イッサイ,イッサイ
元来,1314,1314,4752,名詞,副詞可能,*,*,*,*,元来,ガンライ,ガンライ
昨春,1314,1314,5212,名詞,副詞可能,*,*,*,*,昨春,サクシュン,サクシュン
１２月,1314,1314,899,名詞,副詞可能,*,*,*,*,１２月,ジュウニガツ,ジューニガツ
中期,1314,1314,6246,名詞,副詞可能,*,*,*,*,中期,チュウキ,チューキ
急ぎ,1314,1314,4087,名詞,副詞可能,*,*,*,*,急ぎ,イソギ,イソギ
水曜,1314,1314,5306,名詞,副詞可能,*,*,*,*,水曜,スイヨウ,スイヨー
若干,1314,1314,5216,名詞,副詞可能,*,*,*,*,若干,ジャッカン,ジャッカン
来夏,1314,1314,4561,名詞,副詞可能,*,*,*,*,来夏,ライカ,ライカ
小半日,1314,1314,5221,名詞,副詞可能,*,*,*,*,小半日,コハンニチ,コハンニチ
木曜日,1314,1314,5149,名詞,副詞可能,*,*,*,*,木曜日,モクヨウビ,モクヨービ
木曜,1314,1314,5288,名詞,副詞可能,*,*,*,*,木曜,モクヨウ,モクヨー
下,1314,1314,8067,名詞,副詞可能,*,*,*,*,下,モト,モト
内実,1314,1314,5390,名詞,副詞可能,*,*,*,*,内実,ナイジツ,ナイジツ
一昨昨年,1314,1314,4046,名詞,副詞可能,*,*,*,*,一昨昨年,サキオトトシ,サキオトトシ
席上,1314,1314,5336,名詞,副詞可能,*,*,*,*,席上,セキジョウ,セキジョー
近年,1314,1314,5196,名詞,副詞可能,*,*,*,*,近年,キンネン,キンネン
今次,1314,1314,5220,名詞,副詞可能,*,*,*,*,今次,コンジ,コンジ
傍ら,1314,1314,5497,名詞,副詞可能,*,*,*,*,傍ら,カタワラ,カタワラ
反面,1314,1314,5178,名詞,副詞可能,*,*,*,*,反面,ハンメン,ハンメン
一章,1314,1314,4397,名詞,副詞可能,*,*,*,*,一章,イッショウ,イッショー
さっき,1314,1314,6575,名詞,副詞可能,*,*,*,*,さっき,サッキ,サッキ
あいだ,1314,1314,6701,名詞,副詞可能,*,*,*,*,あいだ,アイダ,アイダ
隔年,1314,1314,5478,名詞,副詞可能,*,*,*,*,隔年,カクネン,カクネン
後半,1314,1314,4009,名詞,副詞可能,*,*,*,*,後半,コウハン,コーハン
案外,1314,1314,5576,名詞,副詞可能,*,*,*,*,案外,アンガイ,アンガイ
先般,1314,1314,5219,名詞,副詞可能,*,*,*,*,先般,センパン,センパン
本年,1314,1314,5229,名詞,副詞可能,*,*,*,*,本年,ホンネン,ホンネン
初年,1314,1314,5235,名詞,副詞可能,*,*,*,*,初年,ショネン,ショネン
真夏,1314,1314,5760,名詞,副詞可能,*,*,*,*,真夏,マナツ,マナツ
昨冬,1314,1314,5216,名詞,副詞可能,*,*,*,*,昨冬,サクトウ,サクトー
平常,1314,1314,5581,名詞,副詞可能,*,*,*,*,平常,ヘイジョウ,ヘイジョー
次第,1314,1314,5711,名詞,副詞可能,*,*,*,*,次第,シダイ,シダイ
中葉,1314,1314,5431,名詞,副詞可能,*,*,*,*,中葉,チュウヨウ,チューヨー
元年,1314,1314,5140,名詞,副詞可能,*,*,*,*,元年,ガンネン,ガンネン
前週,1314,1314,6034,名詞,副詞可能,*,*,*,*,前週,ゼンシュウ,ゼンシュー
一矢,1314,1314,3882,名詞,副詞可能,*,*,*,*,一矢,イッシ,イッシ
太古,1314,1314,4968,名詞,副詞可能,*,*,*,*,太古,タイコ,タイコ
万世,1314,1314,4173,名詞,副詞可能,*,*,*,*,万世,バンセイ,バンセイ
一昼夜,1314,1314,4046,名詞,副詞可能,*,*,*,*,一昼夜,イッチュウヤ,イッチューヤ
その時,1314,1314,9776,名詞,副詞可能,*,*,*,*,その時,ソノトキ,ソノトキ
半日,1314,1314,4505,名詞,副詞可能,*,*,*,*,半日,ハンニチ,ハンニチ
かわり,1314,1314,6271,名詞,副詞可能,*,*,*,*,かわり,カワリ,カワリ
毎次,1314,1314,5221,名詞,副詞可能,*,*,*,*,毎次,マイジ,マイジ
事実,1314,1314,5071,名詞,副詞可能,*,*,*,*,事実,ジジツ,ジジツ
総て,1314,1314,5007,名詞,副詞可能,*,*,*,*,総て,スベテ,スベテ
生々世々,1314,1314,5221,名詞,副詞可能,*,*,*,*,生々世々,ショウジョウセゼ,ショージョーセゼ
とおり,1314,1314,6738,名詞,副詞可能,*,*,*,*,とおり,トオリ,トーリ
将来,1314,1314,4806,名詞,副詞可能,*,*,*,*,将来,ショウライ,ショーライ
真際,1314,1314,5189,名詞,副詞可能,*,*,*,*,真際,マギワ,マギワ
まっ最中,1314,1314,6276,名詞,副詞可能,*,*,*,*,まっ最中,マッサイチュウ,マッサイチュー
月曜日,1314,1314,5072,名詞,副詞可能,*,*,*,*,月曜日,ゲツヨウビ,ゲツヨービ
瞬間,1314,1314,5218,名詞,副詞可能,*,*,*,*,瞬間,シュンカン,シュンカン
処処,1314,1314,5152,名詞,副詞可能,*,*,*,*,処処,トコロドコロ,トコロドコロ
冬季,1314,1314,5679,名詞,副詞可能,*,*,*,*,冬季,トウキ,トーキ
宵,1314,1314,4448,名詞,副詞可能,*,*,*,*,宵,ヨイ,ヨイ
いちばん,1314,1314,5348,名詞,副詞可能,*,*,*,*,いちばん,イチバン,イチバン
一年中,1314,1314,5203,名詞,副詞可能,*,*,*,*,一年中,イチネンジュウ,イチネンジュー
年末,1314,1314,4138,名詞,副詞可能,*,*,*,*,年末,ネンマツ,ネンマツ
いま,1314,1314,4370,名詞,副詞可能,*,*,*,*,いま,イマ,イマ
早暁,1314,1314,5216,名詞,副詞可能,*,*,*,*,早暁,ソウギョウ,ソーギョー
半ば,1314,1314,5382,名詞,副詞可能,*,*,*,*,半ば,ナカバ,ナカバ
双方,1314,1314,6922,名詞,副詞可能,*,*,*,*,双方,ソウホウ,ソーホー
明年,1314,1314,5221,名詞,副詞可能,*,*,*,*,明年,ミョウネン,ミョーネン
精いっぱい,1314,1314,6601,名詞,副詞可能,*,*,*,*,精いっぱい,セイイッパイ,セイイッパイ
ふだん,1314,1314,6108,名詞,副詞可能,*,*,*,*,ふだん,フダン,フダン
戦後,1314,1314,4200,名詞,副詞可能,*,*,*,*,戦後,センゴ,センゴ
時分,1314,1314,5409,名詞,副詞可能,*,*,*,*,時分,ジブン,ジブン
一夜,1314,1314,3383,名詞,副詞可能,*,*,*,*,一夜,イチヤ,イチヤ
一夜,1314,1314,5022,名詞,副詞可能,*,*,*,*,一夜,ヒトヨ,ヒトヨ
夕暮れ,1314,1314,4904,名詞,副詞可能,*,*,*,*,夕暮れ,ユウグレ,ユーグレ
再来週,1314,1314,5092,名詞,副詞可能,*,*,*,*,再来週,サライシュウ,サライシュー
ひとり,1314,1314,7657,名詞,副詞可能,*,*,*,*,ひとり,ヒトリ,ヒトリ
何かしら,1314,1314,6501,名詞,副詞可能,*,*,*,*,何かしら,ナニカシラ,ナニカシラ
晩節,1314,1314,5221,名詞,副詞可能,*,*,*,*,晩節,バンセツ,バンセツ
隙隙,1314,1314,5221,名詞,副詞可能,*,*,*,*,隙隙,ヒマヒマ,ヒマヒマ
客年,1314,1314,5478,名詞,副詞可能,*,*,*,*,客年,カクネン,カクネン
一週,1314,1314,4022,名詞,副詞可能,*,*,*,*,一週,イッシュウ,イッシュー
長時間,1314,1314,5192,名詞,副詞可能,*,*,*,*,長時間,チョウジカン,チョージカン
此の節,1314,1314,5221,名詞,副詞可能,*,*,*,*,此の節,コノセツ,コノセツ
行末,1314,1314,5091,名詞,副詞可能,*,*,*,*,行末,ユクスエ,ユクスエ
安息,1314,1314,5322,名詞,副詞可能,*,*,*,*,安息,アンソク,アンソク
大挙,1314,1314,5221,名詞,副詞可能,*,*,*,*,大挙,タイキョ,タイキョ
早晩,1314,1314,4267,名詞,副詞可能,*,*,*,*,早晩,ソウバン,ソーバン
前後,1314,1314,-990,名詞,副詞可能,*,*,*,*,前後,ゼンゴ,ゼンゴ
中ごろ,1314,1314,5485,名詞,副詞可能,*,*,*,*,中ごろ,ナカゴロ,ナカゴロ
ひところ,1314,1314,6348,名詞,副詞可能,*,*,*,*,ひところ,ヒトコロ,ヒトコロ
中世,1314,1314,5903,名詞,副詞可能,*,*,*,*,中世,チュウセイ,チューセイ
去春,1314,1314,5221,名詞,副詞可能,*,*,*,*,去春,キョシュン,キョシュン
この内,1314,1314,6353,名詞,副詞可能,*,*,*,*,この内,コノウチ,コノウチ
半季,1314,1314,5410,名詞,副詞可能,*,*,*,*,半季,ハンキ,ハンキ
１番,1314,1314,6294,名詞,副詞可能,*,*,*,*,１番,イチバン,イチバン
今後,1314,1314,166,名詞,副詞可能,*,*,*,*,今後,コンゴ,コンゴ
そのうち,1314,1314,6655,名詞,副詞可能,*,*,*,*,そのうち,ソノウチ,ソノウチ
５月,1314,1314,2591,名詞,副詞可能,*,*,*,*,５月,ゴガツ,ゴガツ
